CODE,REGION,PROVINCIA,DISTRITO,NOMBRE DEL RECURSO,CATEGORIA,TIPO_DE_CATEGORIA,SUB_TIPO_CATEGORIA,URL,LATITUD,LONGITUD,REGION_GEOGRAFICA
3036,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,Fiesta Patronal Santiago Apóstol Y Santa Ana De Moyobamba,ACONTECIMIENTOS PROGRAMADOS,FIESTAS,Fiestas religiosas-patronales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3036,-76.972,-6.02852,2
3037,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,Aniversario De Fundación Española De Moyobamba,ACONTECIMIENTOS PROGRAMADOS,OTROS,Otros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3037,-76.972,-6.02852,2
3038,UCAYALI,CORONEL PORTILLO,CALLERIA,Danza Changanacuy,FOLCLORE,MUSICAS Y DANZAS,Música y Danzas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3038,-74.5323,-8.38283,2
3043,ANCASH,CARLOS FERMIN FITZCARRALD,SAN NICOLAS,Danza Anti,FOLCLORE,MUSICAS Y DANZAS,Música y Danzas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3043,-77.1843,-8.9769,0
12689,AYACUCHO,LUCANAS,CABANA,Observatorio  Natural De Condores  Del Cañon De Yanapaqcha,SITIOS NATURALES,ZONAS PAISAJISTICAS,Miradores naturales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12689,-73.906024,-14.325042,1
11502,ANCASH,BOLOGNESI,HUALLANCA,Los Negritos De Huallanca,FOLCLORE,MUSICAS Y DANZAS,Música y Danzas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=11502,,,0
3046,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,Centro De Conservación Waqanki,REALIZACIONES TECNICAS CIENTIFICAS Y ARTISTICAS CONTEMPORANEAS,CENTROS CIENTIFICOS Y TECNICOS,Centros de rescate o conservación,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3046,-76.9758948650818,-6.075040394810061,2
3047,PIURA,PAITA,PAITA,Isla Foca,SITIOS NATURALES,COSTAS,Islas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3047,-81.20574474334717,-5.210109028643546,0
3048,UCAYALI,PADRE ABAD,BOQUERON,Catarata Alto Shambillo,SITIOS NATURALES,CAIDAS DE AGUA,Cataratas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3048,-75.66523,-9.011907,2
3049,UCAYALI,CORONEL PORTILLO,CALLERIA,Danza Zitaracuy,FOLCLORE,MUSICAS Y DANZAS,Música y Danzas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3049,-74.5323,-8.38283,2
3050,UCAYALI,CORONEL PORTILLO,CALLERIA,Danza Chimaychi,FOLCLORE,MUSICAS Y DANZAS,Música y Danzas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3050,-74.5323,-8.38283,2
3052,UCAYALI,CORONEL PORTILLO,CALLERIA,Danza Pandilla,FOLCLORE,MUSICAS Y DANZAS,Música y Danzas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3052,-74.5323,-8.38283,2
3054,UCAYALI,CORONEL PORTILLO,CALLERIA,Juane,FOLCLORE,GASTRONOMIA,Platos Típicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3054,-74.5323,-8.38283,2
3055,APURIMAC,ABANCAY,CURAHUASI,Mirador De San Cristóbal ,SITIOS NATURALES,ZONAS PAISAJISTICAS,Miradores naturales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3055,-72.69538333333333,-13.523558333333334,1
3056,UCAYALI,CORONEL PORTILLO,CALLERIA,Aguajina,FOLCLORE,GASTRONOMIA,Bebidas Típicas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3056,-74.5323,-8.38283,2
3058,UCAYALI,CORONEL PORTILLO,CALLERIA,Fiesta Patronal De San Juan,ACONTECIMIENTOS PROGRAMADOS,FIESTAS,Fiestas religiosas-patronales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3058,-74.5323,-8.38283,2
3060,LIMA,LIMA,LURIN,Carnavales De Ribeños Y Bajeños,ACONTECIMIENTOS PROGRAMADOS,FIESTAS,"Fiestas Tradicionales(Herranza, carnavales, otros)",https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3060,,,0
3065,UCAYALI,CORONEL PORTILLO,CALLERIA,Cecina Con Tacacho,FOLCLORE,GASTRONOMIA,Platos Típicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3065,-74.5323,-8.38283,2
12372,AYACUCHO,LA MAR,TAMBO,Laguna De Osccoccocha ,SITIOS NATURALES,CUERPO DE AGUA,Lagunas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12372,-74.102158,-12.958048,1
3071,LIMA,LIMA,LURIN,Playa Arica,SITIOS NATURALES,COSTAS,Playas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3071,-76.85308600000002,-12.301553,0
13320,CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,Valle De Andahuaylillas,SITIOS NATURALES,VALLES,Valles,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13320,-71.668444,-13.667076,1
12206,PUNO,CHUCUITO,JULI,Playa Ecoturística De Moyapampa,SITIOS NATURALES,COSTAS,Playas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12206,-69.50338872324828,-16.202482144082705,1
3076,PUNO,LAMPA,LAMPA,Sitio Arqueológico De Lamparaquen,MANIFESTACIONES CULTURALES,SITIOS ARQUEOLOGICOS,Fortalezas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3076,-70.45994087304688,-15.319512577579488,1
3077,UCAYALI,CORONEL PORTILLO,CALLERIA,Refresco De Cocona,FOLCLORE,GASTRONOMIA,Bebidas Típicas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3077,-74.5323,-8.38283,2
3078,UCAYALI,CORONEL PORTILLO,CALLERIA,Bebida Tipica Camu Camu,FOLCLORE,GASTRONOMIA,Bebidas Típicas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3078,-74.5323,-8.38283,2
12315,PUNO,CHUCUITO,JULI,Artesanía De Juli,FOLCLORE,ARTESANIA Y ARTES,Otros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12315,,,1
3085,AREQUIPA,CASTILLA,ANDAGUA,Cataratas De Shanquillay,SITIOS NATURALES,CAIDAS DE AGUA,Cataratas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3085,-72.34011793254092,-15.47952019333835,0
3087,AREQUIPA,CASTILLA,ANDAGUA,Ciudadela De Antaymarca,MANIFESTACIONES CULTURALES,SITIOS ARQUEOLOGICOS,Ciudadelas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3087,-72.33985988423922,-15.515243262531566,0
3088,AREQUIPA,CASTILLA,ANDAGUA,Volcán Jechapita,SITIOS NATURALES,MONTANAS,Volcanes,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3088,-72.31224747341918,-15.53454842911888,0
3094,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,Farallones Faical,SITIOS NATURALES,MONTANAS,Cerros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3094,-78.93923333333333,-5.17975,1
3097,ANCASH,HUARAZ,HUARAZ,Danza Los Shacshas De Huaraz,FOLCLORE,MUSICAS Y DANZAS,Música y Danzas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3097,-77.5334,-9.52745,0
3101,ANCASH,CARLOS FERMIN FITZCARRALD,SAN NICOLAS,Fiesta De Carnavales San Nicolas,ACONTECIMIENTOS PROGRAMADOS,FIESTAS,"Fiestas Tradicionales(Herranza, carnavales, otros)",https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3101,-77.1843,-8.9769,0
3102,ANCASH,ASUNCION,CHACAS,Santuario De Nuestra Señora De Asunción De Chacas (Mama Ashu),MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Santuario,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3102,-77.3659835,-9.1630088,0
3103,ANCASH,HUARAZ,INDEPENDENCIA,Nevado Palcaraju,SITIOS NATURALES,MONTANAS,Nevado,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3103,-77.37091499999997,-9.368323,0
3105,CAJAMARCA,SAN IGNACIO,TABACONAS,Lagunas Arreviatadas,SITIOS NATURALES,CUERPO DE AGUA,Lagunas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3105,-79.280798,-5.235549,1
3107,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,Plaza De Armas De Moyobamba,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Plazas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3107,-76.9746957898108,-6.034735865103458,2
3108,SAN MARTIN,RIOJA,RIOJA,Plaza De Armas De Rioja,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Plazas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3108,-77.16774344444276,-6.062667306405227,2
3111,SAN MARTIN,HUALLAGA,SAPOSOA,Mirador Altomira - Saposoa,SITIOS NATURALES,ZONAS PAISAJISTICAS,Miradores naturales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3111,-76.77251822122938,-6.925292130946589,2
11609,PASCO,OXAPAMPA,POZUZO,Parque De La Identidad Pozucina - Prusia,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Parques,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=11609,-75.54261,-10.09699,1
3120,LIMA,HUAURA,AMBAR,Iglesia Virgen De La Asunción De Ámbar,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Iglesias,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3120,-77.27196,-10.75675,0
12667,AYACUCHO,LUCANAS,CABANA,Laguna De  Huanzo,SITIOS NATURALES,CUERPO DE AGUA,Lagunas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12667,-73.959426,-14.298341,1
12666,AYACUCHO,LUCANAS,CABANA,Maqueta De Luichumarca,MANIFESTACIONES CULTURALES,SITIOS ARQUEOLOGICOS,Otros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12666,-73.951806,-14.30383,1
3124,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,"Río Mayo, Sector Juan Antonio - Tahuishco",SITIOS NATURALES,CORRIENTES DE AGUA,Ríos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3124,-76.96378320982171,-6.023603352400985,2
13081,LIMA,LIMA,LURIGANCHO,Iglesia De Santo Toribio De Mogrovejo De Chosica,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Iglesias,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13081,-76.6973849940369,-11.936193009785034,0
11754,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,Parque Nacional Alto Purús,SITIOS NATURALES,AREAS PROTEGIDAS,Parques Nacionales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=11754,-71.28890783390085,-10.974768829884026,2
3146,ANCASH,SANTA,CHIMBOTE,Centro Recreacional Vivero Forestal De Chimbote,REALIZACIONES TECNICAS CIENTIFICAS Y ARTISTICAS CONTEMPORANEAS,CENTROS CIENTIFICOS Y TECNICOS,Jardines Botánicos y Viveros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3146,-78.5906982421875,-9.05938023710703,0
3147,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,Fundo Niño Jesús,REALIZACIONES TECNICAS CIENTIFICAS Y ARTISTICAS CONTEMPORANEAS,EXPLOTACIONES AGROPECUARIAS Y PESQUERAS,Agricultura,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3147,-76.90347075462343,-6.079609141181702,2
12664,AYACUCHO,LUCANAS,CABANA,Casa De Felipe Guaman Poma De Ayala,MANIFESTACIONES CULTURALES,LUGARES HISTORICOS,Casas Históricas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12664,-73.937787,-14.300685,1
3151,LIMA,LIMA,PACHACAMAC,Plaza De Armas De Pachacámac,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Plazas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3151,-76.8593966960907,-12.229907689595796,0
3152,PIURA,PIURA,CATACAOS,Carnaval De Catacaos,ACONTECIMIENTOS PROGRAMADOS,FIESTAS,"Fiestas Tradicionales(Herranza, carnavales, otros)",https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3152,-80.6766,-5.26988,0
3153,PIURA,PIURA,PIURA,Iglesia San Francisco,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Iglesias,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3153,-80.62510348856449,-5.195515823779001,0
12202,PUNO,CHUCUITO,JULI,Festividad Virgen De La Inmaculada Concepción,ACONTECIMIENTOS PROGRAMADOS,FIESTAS,Fiestas religiosas-patronales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12202,,,1
3156,LIMA,LIMA,PACHACAMAC,Fiesta Patronal Santísima Virgen María Del Rosario,ACONTECIMIENTOS PROGRAMADOS,FIESTAS,Fiestas religiosas-patronales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3156,-76.8598,-12.2288,0
12492,PUNO,CHUCUITO,PISACOMA,Pinturas Rupestres De Convental,MANIFESTACIONES CULTURALES,SITIOS ARQUEOLOGICOS,Pintura Rupestre,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12492,-69.4141511,-16.8518345,1
3158,LIMA,LIMA,PACHACAMAC,Festival De La Fresa,ACONTECIMIENTOS PROGRAMADOS,EVENTOS,Festivales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3158,-76.8598,-12.2288,0
11774,ANCASH,RECUAY,CATAC,Laguna De Conococha,SITIOS NATURALES,CUERPO DE AGUA,Lagunas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=11774,-78.02036936664277,-8.509750398227121,0
3162,PIURA,PIURA,PIURA,Ovalo Grau,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Otros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3162,-80.63000589609146,-5.195348206638854,0
3163,PIURA,PIURA,PIURA,Plaza De Armas De Piura,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Plazas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3163,-80.62662228941917,-5.197025711625065,0
3165,PIURA,PIURA,PIURA,Plazuela Ignacio Merino,MANIFESTACIONES CULTURALES,LUGARES HISTORICOS,Plazuelas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3165,-80.62549442052841,-5.19322794613705,0
11759,PUNO,YUNGUYO,ANAPIA,Islas Anapia Y Yuspique,SITIOS NATURALES,COSTAS,Islas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=11759,-68.85295961366037,-16.31389254222544,1
11775,PUNO,CHUCUITO,POMATA,Farallones Pétreos De Tambillo,SITIOS NATURALES,OTROS,Formaciones rocosas(bosque de piedra),https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=11775,-69.14269779918526,-16.35544456991064,1
3176,ICA,CHINCHA,CHINCHA ALTA,Sopa Seca Con Carapulcra,FOLCLORE,GASTRONOMIA,Platos Típicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3176,-76.1357,-13.4202,0
3183,PIURA,SULLANA,LANCONES,Represa De Poechos,REALIZACIONES TECNICAS CIENTIFICAS Y ARTISTICAS CONTEMPORANEAS,CENTROS CIENTIFICOS Y TECNICOS,Represas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3183,-80.5226591878976,-4.682870760358314,0
3185,LIMA,LIMA,PUEBLO LIBRE,Antigua Taberna Queirolo,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Bares,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3185,-77.06303805112839,-12.077669191205958,0
12735,AREQUIPA,AREQUIPA,YANAHUARA,Zona Monumental De Yanahuara,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Otros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12735,-71.542036,-16.387371,0
3189,TUMBES,TUMBES,LA CRUZ,Playa La Cruz,SITIOS NATURALES,COSTAS,Playas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3189,-80.58620000000002,-3.63592,0
3194,PIURA,MORROPON,CHULUCANAS,Cerro Ñañañique,MANIFESTACIONES CULTURALES,SITIOS ARQUEOLOGICOS,Templos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3194,-80.15733361244202,-5.094727189119576,0
3197,LORETO,UCAYALI,CONTAMANA,Leyenda Origen De Contamana,FOLCLORE,CREENCIAS POPULARES,Mitos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3197,-75.0416,-7.32502,2
3198,SAN MARTIN,RIOJA,NUEVA CAJAMARCA,Cerro Mirador Andino Amazónico,SITIOS NATURALES,MONTANAS,Cerros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3198,-77.31521129608154,-5.94898969697063,2
12864,AREQUIPA,ISLAY,MEJIA,Playa Sombrero Grande,SITIOS NATURALES,COSTAS,Playas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12864,-71.93561082317993,-17.07675335108809,0
11597,LIMA,OYON,OYON,Laguna Cochaquillo,SITIOS NATURALES,CUERPO DE AGUA,Lagunas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=11597,-76.6608,-10.8025,0
12824,PASCO,PASCO,HUACHON,Zona Arqueológica Marka Marka,MANIFESTACIONES CULTURALES,SITIOS ARQUEOLOGICOS,Ciudadelas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12824,-75.95299243484514,-10.627066673403476,1
12749,LIMA,CANETE,CERRO AZUL,Malecon José Olaya,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Malecones,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12749,-76.4805987,-13.0239616,0
3209,LORETO,UCAYALI,CONTAMANA,Fundación De Contamana,ACONTECIMIENTOS PROGRAMADOS,FIESTAS,"Fiestas Tradicionales(Herranza, carnavales, otros)",https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3209,-75.0416,-7.32502,2
3212,SAN MARTIN,RIOJA,NUEVA CAJAMARCA,Cueva De Palestina,SITIOS NATURALES,CAVIDADES NATURALES,Cuevas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3212,-77.35169933868406,-5.9257385465056585,2
13319,CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,Río Vilcanota Tramo Ccachabamba - Piñipampa,SITIOS NATURALES,CORRIENTES DE AGUA,Ríos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13319,-71.662347,-13.665272,1
13082,PUNO,MOHO,MOHO,Danza Awqui Awqui,FOLCLORE,MUSICAS Y DANZAS,Música y Danzas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13082,,,1
3238,CAJAMARCA,SAN MARCOS,JOSE MANUEL QUIROZ,Cascada De Chilinmayo,SITIOS NATURALES,CAIDAS DE AGUA,Cataratas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3238,-78.010814,-7.33688,1
13123,PUNO,HUANCANE,VILQUE CHICO,Sitio Arqueologico De Cotañi En Vilquechico,MANIFESTACIONES CULTURALES,SITIOS ARQUEOLOGICOS,Templos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13123,-69.67463,-15.200429666668,1
3245,LIMA,HUAURA,HUACHO,Festival De La Salchicha Huachana,ACONTECIMIENTOS PROGRAMADOS,EVENTOS,Festivales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3245,,,0
3248,LIMA,HUAROCHIRI,CALLAHUANCA,Vivero Municipal Agrotecnológico ,REALIZACIONES TECNICAS CIENTIFICAS Y ARTISTICAS CONTEMPORANEAS,CENTROS CIENTIFICOS Y TECNICOS,Jardines Botánicos y Viveros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3248,-76.62327,-11.82337,0
3249,LIMA,HUAROCHIRI,SAN LORENZO DE QUINTI,Danza De Los Chanchas,FOLCLORE,MUSICAS Y DANZAS,Música y Danzas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3249,,,0
12494,PUNO,CARABAYA,ITUATA,Laguna De Chuaqota,SITIOS NATURALES,CUERPO DE AGUA,Lagunas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12494,-70.217922,-13.852298,1
12468,PUNO,CARABAYA,CORANI,Molino De Oro Corani,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Molino,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12468,-70.6046468524998,-13.86283090750634,1
3255,LIMA,CANETE,LUNAHUANA,Mazamorra De Uva De Lunahuana,FOLCLORE,GASTRONOMIA,Dulces Típicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3255,,,0
12688,AYACUCHO,LUCANAS,CABANA,Aguas Termales De Qosniq,SITIOS NATURALES,AGUA TERMOMINERAL,Otros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12688,-73.923628,-14.310843,1
3265,PIURA,SULLANA,MARCAVELICA,Villa San  Miguel De Tangarara,MANIFESTACIONES CULTURALES,PUEBLOS,Históricos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3265,-80.82490100000001,-4.8853382,0
3271,LIMA,LIMA,MIRAFLORES,Zona Arqueológica Monumental Huaca Pucllana,MANIFESTACIONES CULTURALES,SITIOS ARQUEOLOGICOS,Templos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3271,-77.03306199999997,-12.110503,0
3272,LIMA,BARRANCA,SUPE,Los Tamales De Supe,FOLCLORE,GASTRONOMIA,Platos Típicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3272,-77.7135,-10.7994,0
3273,LIMA,LIMA,MIRAFLORES,Parque Central De Miraflores,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Parques,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3273,-77.02950239181519,-12.120669785048053,0
3285,LIMA,LIMA,MIRAFLORES,Centro Comercial Larcomar,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Otros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3285,-77.03027486801147,-12.132334036388857,0
3290,LIMA,LIMA,MIRAFLORES,Parque El Faro De La Marina,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Parques,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3290,-77.03113585710526,-12.104683058297864,0
3292,LIMA,LIMA,MIRAFLORES,Parque Alfredo Salazar,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Parques,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3292,-77.03037947416306,-12.131386072782318,0
3309,LIMA,LIMA,MIRAFLORES,Palacio Municipal De Miraflores,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Palacio,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3309,-77.02918899140167,-12.121707551888935,0
3311,LIMA,LIMA,MIRAFLORES,Centro Cultural Ricardo Palma,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Otros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3311,-77.0297223329544,-12.125379602623608,0
3318,LIMA,LIMA,BARRANCO,La Ermita De Barranco,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Iglesias,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3318,-77.02311844295696,-12.149128709905856,0
3319,LIMA,LIMA,BARRANCO,Plazuela Chabuca Granda,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Plazuelas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3319,-77.0229495783459,-12.148719978133656,0
3321,LIMA,LIMA,BARRANCO,Museo Pedro De Osma,MANIFESTACIONES CULTURALES,MUSEOS Y OTROS,Museos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3321,-77.02281607327902,-12.154496962603597,0
3322,LIMA,BARRANCA,BARRANCA,El Tacu Tacu De Barranca,FOLCLORE,GASTRONOMIA,Platos Típicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3322,-77.7604,-10.7567,0
3328,ICA,ICA,ICA,Baile Cuadrillas De Negritos,ACONTECIMIENTOS PROGRAMADOS,ARTISTICOS,Danza,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=3328,-75.732,-14.0679,0
